category	file	line	code
LazyOptional	port/wip/petrolpark/mc/destroy/core/explosion/mixedexplosive/SimpleDyeableNameableMixedExplosiveBlockEntity.java	76	return LazyOptional.empty();
LazyOptional	port/wip/petrolpark/mc/destroy/core/fluid/GeniusFluidTankBehaviour.java	17	import net.minecraftforge.common.util.LazyOptional;
LazyOptional	port/wip/petrolpark/mc/destroy/core/fluid/GeniusFluidTankBehaviour.java	41	capability = LazyOptional.of(() -> new InternalFluidHandler(handlers, enforceVariety));
LazyOptional	port/wip/petrolpark/mc/destroy/core/player/PlayerCrouchingCapability.java	26	import net.minecraftforge.common.util.LazyOptional;
LazyOptional	port/wip/petrolpark/mc/destroy/core/player/PlayerCrouchingCapability.java	43	private final LazyOptional<PlayerCrouchingCapability> optional = LazyOptional.of(this::createPlayerCrouching);
LazyOptional	port/wip/petrolpark/mc/destroy/core/player/PlayerCrouchingCapability.java	69	public <T> @NotNull LazyOptional<T> getCapability(@NotNull Capability<T> cap, @Nullable Direction side) {
LazyOptional	port/wip/petrolpark/mc/destroy/core/player/PlayerCrouchingCapability.java	73	return LazyOptional.empty();
LazyOptional	port/wip/petrolpark/mc/destroy/core/player/PlayerPreviousPositionsCapability.java	26	import net.minecraftforge.common.util.LazyOptional;
LazyOptional	port/wip/petrolpark/mc/destroy/core/player/PlayerPreviousPositionsCapability.java	93	private final LazyOptional<PlayerPreviousPositionsCapability> optional = LazyOptional.of(this::createPlayerPreviousPosit
LazyOptional	port/wip/petrolpark/mc/destroy/core/player/PlayerPreviousPositionsCapability.java	104	public @NotNull <T> LazyOptional<T> getCapability(@NotNull Capability<T> cap, @Nullable Direction side) {
LazyOptional	port/wip/petrolpark/mc/destroy/core/player/PlayerPreviousPositionsCapability.java	108	return LazyOptional.empty();
LazyOptional	port/wip/petrolpark/mc/destroy/core/pollution/SmogAffectedBlockColor.java	24	import net.minecraftforge.common.util.LazyOptional;
LazyOptional	port/wip/petrolpark/mc/destroy/core/pollution/SmogAffectedBlockColor.java	86	public static int getColor(int originalColor, LazyOptional<Pollution> pollutionOp) {
LazyOptional	port/wip/petrolpark/mc/destroy/core/pollution/catalyticconverter/CatalyticConverterBlockEntity.java	25	import net.minecraftforge.common.util.LazyOptional;
LazyOptional	port/wip/petrolpark/mc/destroy/core/pollution/catalyticconverter/CatalyticConverterBlockEntity.java	76	public <T> @NotNull LazyOptional<T> getCapability(@NotNull Capability<T> cap, @Nullable Direction side) {
LegacyNBT copy semantics	port/wip/petrolpark/mc/destroy/content/oil/seismology/SeismographItem.java	60	CompoundTag tag = LegacyNBT.getOrCreateTag(stack).getCompound("Seismograph");
LegacyNBT copy semantics	port/wip/petrolpark/mc/destroy/content/oil/seismology/SeismographItem.java	76	LegacyNBT.getOrCreateTag(stack).put("Seismograph", tag);
LegacyNBT copy semantics	port/wip/petrolpark/mc/destroy/content/processing/ProcessingPonderScenes.java	446	LegacyNBT.getOrCreateTag(filledPipe).put("Tank", tank.writeToNBT(new CompoundTag()));
LegacyNBT copy semantics	port/wip/petrolpark/mc/destroy/content/processing/ProcessingPonderScenes.java	447	LegacyNBT.getOrCreateTag(filledPipe).putString("Recipe", Destroy.asResource("glassblowing/round_bottomed_flask").toStrin
LegacyNBT copy semantics	port/wip/petrolpark/mc/destroy/content/processing/centrifuge/CentrifugeBlockEntity.java	171	Potion potion = BuiltInRegistries.POTION.getValue(ResourceLocation.parse(LegacyNBT.getOrCreateTag(inputFluidStack).getSt
LegacyNBT copy semantics	port/wip/petrolpark/mc/destroy/content/processing/centrifuge/CentrifugeBlockEntity.java	172	BottleType bottleType = NBTHelper.readEnum(LegacyNBT.getOrCreateTag(inputFluidStack), "BottleType", BottleType.class);
LegacyNBT copy semantics	port/wip/petrolpark/mc/destroy/content/processing/discstamping/DiscStamperItem.java	28	if (LegacyNBT.getOrCreateTag(stamper).contains("Disc", Tag.TAG_COMPOUND)) {
LegacyNBT copy semantics	port/wip/petrolpark/mc/destroy/content/processing/discstamping/DiscStamperItem.java	29	return ItemStack.of(LegacyNBT.getOrCreateTag(stamper).getCompound("Disc"));
LegacyNBT copy semantics	port/wip/petrolpark/mc/destroy/content/processing/discstamping/DiscStamperItem.java	36	LegacyNBT.getOrCreateTag(stack).put("Disc", discStack.save(new CompoundTag()));
LegacyNBT copy semantics	port/wip/petrolpark/mc/destroy/content/processing/distillation/DistillationTower.java	155	if (DestroyFluids.isMixture(fluidStack.getFluid()) && LegacyNBT.getOrCreateTag(fluidStack).contains("Mixture", Tag.TAG_C
LegacyNBT copy semantics	port/wip/petrolpark/mc/destroy/content/processing/distillation/DistillationTower.java	156	ReadOnlyMixture mixture = ReadOnlyMixture.readNBT(ReadOnlyMixture::new, LegacyNBT.getOrCreateTag(fluidStack).getCompound
LegacyNBT copy semantics	port/wip/petrolpark/mc/destroy/content/processing/glassblowing/BlowpipeBlock.java	58	be.readBlowing(LegacyNBT.getOrCreateTag(stack));
LegacyNBT copy semantics	port/wip/petrolpark/mc/destroy/content/processing/glassblowing/BlowpipeBlock.java	107	if (be instanceof BlowpipeBlockEntity blowpipe) blowpipe.writeBlowing(LegacyNBT.getOrCreateTag(stack), true);
LegacyNBT copy semantics	port/wip/petrolpark/mc/destroy/content/processing/glassblowing/BlowpipeItem.java	68	CompoundTag tag = LegacyNBT.getOrCreateTag(stack);
LegacyNBT copy semantics	port/wip/petrolpark/mc/destroy/content/processing/glassblowing/BlowpipeItem.java	112	CompoundTag tag = LegacyNBT.getOrCreateTag(stack);
LegacyNBT copy semantics	port/wip/petrolpark/mc/destroy/content/processing/glassblowing/BlowpipeItem.java	145	CompoundTag tag = LegacyNBT.getOrCreateTag(stack);
LegacyNBT copy semantics	port/wip/petrolpark/mc/destroy/content/processing/glassblowing/BlowpipeItem.java	159	CompoundTag tag = LegacyNBT.getOrCreateTag(stack);
LegacyNBT copy semantics	port/wip/petrolpark/mc/destroy/content/processing/glassblowing/BlowpipeItem.java	162	if (!tank.isEmpty() && (float)LegacyNBT.getOrCreateTag(stack).getInt("Progress") / (float)BlowpipeBlockEntity.BLOWING_DU
LegacyNBT copy semantics	port/wip/petrolpark/mc/destroy/content/processing/glassblowing/BlowpipeItem.java	185	CompoundTag tag = LegacyNBT.getOrCreateTag(stack);
LegacyNBT copy semantics	port/wip/petrolpark/mc/destroy/content/processing/glassblowing/BlowpipeItem.java	219	if (!player.swinging && LegacyNBT.getOrCreateTag(stack).getBoolean("Blowing")) return ArmPose.SPYGLASS;
LegacyNBT copy semantics	port/wip/petrolpark/mc/destroy/content/processing/glassblowing/BlowpipeItem.java	225	return BlowpipeBlockEntity.BLOWING_DURATION + TIME_TO_MOVE_TO_MOUTH - LegacyNBT.getOrCreateTag(stack).getInt("Progress")
LegacyNBT copy semantics	port/wip/petrolpark/mc/destroy/content/processing/glassblowing/BlowpipeItem.java	231	CompoundTag tag = LegacyNBT.getOrCreateTag(stack);
LegacyNBT copy semantics	port/wip/petrolpark/mc/destroy/content/processing/glassblowing/BlowpipeItem.java	276	tank.readFromNBT(LegacyNBT.getOrCreateTag(stack).getCompound("Tank"));
LegacyNBT copy semantics	port/wip/petrolpark/mc/destroy/content/processing/glassblowing/BlowpipeItem.java	292	CompoundTag tag = LegacyNBT.getOrCreateTag(stack);
LegacyNBT copy semantics	port/wip/petrolpark/mc/destroy/content/processing/glassblowing/BlowpipeItemRenderLayer.java	38	if (DestroyBlocks.BLOWPIPE.isIn(stack) && livingEntity.swingTime == 0 && LegacyNBT.getOrCreateTag(stack).getBoolean("Blo
LegacyNBT copy semantics	port/wip/petrolpark/mc/destroy/content/processing/glassblowing/BlowpipeItemRenderer.java	28	CompoundTag tag = LegacyNBT.getOrCreateTag(stack);
LegacyNBT copy semantics	port/wip/petrolpark/mc/destroy/content/processing/trypolithography/CircuitMaskItem.java	47	LegacyNBT.getOrCreateTag(stack).getList("PunchedBy", Tag.TAG_INT_ARRAY).forEach(uuidTag -> {
LegacyNBT copy semantics	port/wip/petrolpark/mc/destroy/content/processing/trypolithography/CircuitMaskItem.java	55	CompoundTag tag = LegacyNBT.getOrCreateTag(stack);
LegacyNBT copy semantics	port/wip/petrolpark/mc/destroy/content/processing/trypolithography/CircuitMaskItem.java	89	LegacyNBT.getOrCreateTag(stack).remove("Flipped");
LegacyNBT copy semantics	port/wip/petrolpark/mc/destroy/content/processing/trypolithography/CircuitMaskItem.java	90	LegacyNBT.getOrCreateTag(stack).remove("RotationWhileFlying");
LegacyNBT copy semantics	port/wip/petrolpark/mc/destroy/content/processing/trypolithography/CircuitMaskItem.java	102	if (LegacyNBT.getOrCreateTag(stack).contains("HideContaminants")) return;
LegacyNBT copy semantics	port/wip/petrolpark/mc/destroy/content/processing/trypolithography/CircuitPatternItem.java	19	return NBTHelper.readBinaryMatrix4x4(LegacyNBT.getOrCreateTag(stack), "Pattern");
LegacyNBT copy semantics	port/wip/petrolpark/mc/destroy/content/processing/trypolithography/CircuitPatternItem.java	23	if (stack.getItem() instanceof CircuitPatternItem || stack.getItem() instanceof SequencedAssemblyItem) NBTHelper.writeBi
LegacyNBT copy semantics	port/wip/petrolpark/mc/destroy/content/processing/trypolithography/CircuitPatternItemRenderer.java	62	if (LegacyNBT.getOrCreateTag(stack).contains("Flipped")) TransformStack.of(ms).rotateYDegrees(180);
LegacyNBT copy semantics	port/wip/petrolpark/mc/destroy/content/processing/trypolithography/TrypolithographyPonderScenes.java	312	LegacyNBT.getOrCreateTag(circuit1Flipped).putBoolean("Flipped", true);
LegacyNBT copy semantics	port/wip/petrolpark/mc/destroy/content/processing/trypolithography/keypunch/KeypunchBlockEntity.java	88	if (LegacyNBT.getOrCreateTag(stack).contains("Flipped")) positionToPunch = BinaryMatrix4x4.flip(positionToPunch);
LegacyNBT copy semantics	port/wip/petrolpark/mc/destroy/content/processing/trypolithography/recipe/CircuitDeployerApplicationRecipe.java	65	LegacyNBT.getOrCreateTag(stack).putBoolean("HideContaminants", true);
LegacyNBT copy semantics	port/wip/petrolpark/mc/destroy/content/processing/trypolithography/recipe/ManualCircuitBoardRecipe.java	47	LegacyNBT.getOrCreateTag(stack).putBoolean("HideContaminants", true);
LegacyNBT copy semantics	port/wip/petrolpark/mc/destroy/content/product/OxidizingItem.java	40	IDecayingItem.extendLifetime(stack, (int)-IDecayingItem.getRemainingTime(this, stack, LegacyNBT.getOrCreateTag(stack)));
LegacyNBT copy semantics	port/wip/petrolpark/mc/destroy/content/redstone/programmer/RedstoneProgrammerBlockItem.java	97	LegacyNBT.getOrCreateTag(stack).put("Program", program.write());
LegacyNBT copy semantics	port/wip/petrolpark/mc/destroy/content/redstone/programmer/RedstoneProgrammerBlockItem.java	115	CompoundTag tag = LegacyNBT.getOrCreateTag(item);
LegacyNBT copy semantics	port/wip/petrolpark/mc/destroy/content/redstone/programmer/RedstoneProgrammerBlockItem.java	126	else newProgram = RedstoneProgram.read(() -> new ItemStackRedstoneProgram(player), LegacyNBT.getOrCreateTag(item).getCom
LegacyNBT copy semantics	port/wip/petrolpark/mc/destroy/content/tool/swissarmyknife/SwissArmyKnifeItem.java	227	CompoundTag tag = LegacyNBT.getOrCreateTag(stack);
LegacyNBT copy semantics	port/wip/petrolpark/mc/destroy/content/tool/swissarmyknife/SwissArmyKnifeItem.java	234	if (tool != null) LegacyNBT.getOrCreateTag(stack).putInt("ActiveTool", tool.ordinal());
LegacyNBT copy semantics	port/wip/petrolpark/mc/destroy/content/tool/swissarmyknife/SwissArmyKnifeItemRenderer.java	114	LegacyNBT.getOrCreateTag(stack).putFloat("RenderedTool", ((float)ordinal() / 8f));
LegacyNBT copy semantics	port/wip/petrolpark/mc/destroy/content/tool/swissarmyknife/SwissArmyKnifeItemRenderer.java	119	return LegacyNBT.getOrCreateTag(stack).getFloat("RenderedTool");
LegacyNBT copy semantics	port/wip/petrolpark/mc/destroy/content/tool/syringe/SyringeItem.java	53	if (LegacyNBT.getOrCreateTag(itemStack).contains("Injecting")) { //continue if Player is already injecting
LegacyNBT copy semantics	port/wip/petrolpark/mc/destroy/content/tool/syringe/SyringeItem.java	59	LegacyNBT.getOrCreateTag(itemStack).putBoolean("Injecting", true);
LegacyNBT copy semantics	port/wip/petrolpark/mc/destroy/content/tool/syringe/SyringeItem.java	89	LegacyNBT.getOrCreateTag(itemStack).remove("Injecting");
LegacyNBT copy semantics	port/wip/petrolpark/mc/destroy/content/tool/syringe/SyringeItem.java	96	LegacyNBT.getOrCreateTag(itemStack).remove("Injecting");
LegacyNBT copy semantics	port/wip/petrolpark/mc/destroy/content/tool/syringe/SyringeItemRenderer.java	43	if (isFirstPersonAnimation && LegacyNBT.getOrCreateTag(stack).contains("Injecting")) {
LegacyNBT copy semantics	port/wip/petrolpark/mc/destroy/core/chemistry/MixtureContentsDisplaySource.java	51	CompoundTag mixtureTag = LegacyNBT.getOrCreateTag(fluidStack).getCompound("Mixture");
LegacyNBT copy semantics	port/wip/petrolpark/mc/destroy/core/chemistry/MoleculeDisplayItem.java	43	LegacyNBT.getOrCreateTag(stack).putString("Molecule", molecule.getFullID());
LegacyNBT copy semantics	port/wip/petrolpark/mc/destroy/core/chemistry/MoleculeDisplayItem.java	56	return LegacySpecies.getMolecule(LegacyNBT.getOrCreateTag(itemStack).getString("Molecule"));
LegacyNBT copy semantics	port/wip/petrolpark/mc/destroy/core/chemistry/basinreaction/ReactionInBasinRecipe.java	77	mixture = LegacyMixture.readNBT(LegacyNBT.getOrCreateTag(fluidStack).getCompound("Mixture"));
LegacyNBT copy semantics	port/wip/petrolpark/mc/destroy/core/chemistry/hazard/ChemistryHazardHelper.java	118	CompoundTag tag = LegacyNBT.getOrCreateTag(stack);
LegacyNBT copy semantics	port/wip/petrolpark/mc/destroy/core/chemistry/hazard/ChemistryHazardHelper.java	127	LegacyNBT.getOrCreateTag(stack).remove("ContaminatingFluid");
LegacyNBT copy semantics	port/wip/petrolpark/mc/destroy/core/chemistry/hazard/ContaminatedItemTooltipModifier.java	24	CompoundTag tag = LegacyNBT.getOrCreateTag(context.getItemStack());
LegacyNBT copy semantics	port/wip/petrolpark/mc/destroy/core/chemistry/storage/IMixtureStorageItem.java	231	CompoundTag mixtureTag = LegacyNBT.getOrCreateTag(fluidStack).getCompound("Mixture");
LegacyNBT copy semantics	port/wip/petrolpark/mc/destroy/core/chemistry/storage/ItemMixtureTank.java	34	fluid = FluidStack.loadFluidStackFromNBT(LegacyNBT.getOrCreateTag(container).getCompound("Fluid"));
LegacyNBT copy semantics	port/wip/petrolpark/mc/destroy/core/explosion/mixedexplosive/IMixedExplosiveItem.java	14	LegacyRegistries.deserializeNBT(inventory, LegacyNBT.getOrCreateTag(stack).getCompound("ExplosiveMix"));
LegacyNBT copy semantics	port/wip/petrolpark/mc/destroy/core/explosion/mixedexplosive/IMixedExplosiveItem.java	19	if (inv != null && stack.getItem().equals(this)) LegacyNBT.getOrCreateTag(stack).put("ExplosiveMix", LegacyRegistries.se
LegacyNBT copy semantics	port/wip/petrolpark/mc/destroy/core/fluid/GeniusFluidTankBehaviour.java	76	if (!LegacyNBT.getOrCreateTag(resource).contains("Mixture", Tag.TAG_COMPOUND) || !LegacyNBT.getOrCreateTag(fluid).contai
LegacyNBT copy semantics	port/wip/petrolpark/mc/destroy/core/fluid/GeniusFluidTankBehaviour.java	77	LegacyMixture existingMixture = LegacyMixture.readNBT(LegacyNBT.getOrCreateTag(fluid).getCompound("Mixture"));
LegacyNBT copy semantics	port/wip/petrolpark/mc/destroy/core/fluid/GeniusFluidTankBehaviour.java	78	LegacyMixture addedMixture = LegacyMixture.readNBT(LegacyNBT.getOrCreateTag(resource).getCompound("Mixture"));
LegacyNBT copy semantics	port/wip/petrolpark/mc/destroy/core/recipe/ingredient/fluid/MixtureFluidIngredient.java	46	LegacyNBT.getOrCreateTag(stack).putString("MixtureFluidIngredientSubtype", getType().getMixtureFluidIngredientSubtype())
LegacyNBT copy semantics	port/wip/petrolpark/mc/destroy/core/recipe/ingredient/fluid/MixtureFluidIngredient.java	47	addNBT(LegacyNBT.getOrCreateTag(stack));
RegistryObject	port/wip/petrolpark/mc/destroy/DestroyAttributes.java	15	public static final RegistryObject<Attribute>
RegistryObject	port/wip/petrolpark/mc/destroy/DestroyAttributes.java	20	private static RegistryObject<Attribute> registerRanged(String name, double defaultValue, double min, double max, boolea
RegistryObject	port/wip/petrolpark/mc/destroy/DestroyLootConditions.java	17	public static final RegistryObject<LootItemConditionType>
RegistryObject	port/wip/petrolpark/mc/destroy/DestroyLootConditions.java	20	private static RegistryObject<LootItemConditionType> registerLootCondition(String name, Serializer<? extends LootItemCon
RegistryObject	port/wip/petrolpark/mc/destroy/DestroyMobEffects.java	26	public static final RegistryObject<MobEffect>
RegistryObject	port/wip/petrolpark/mc/destroy/DestroyNumberProviders.java	17	public static final RegistryObject<LootNumberProviderType> POLLUTION = register("pollution", new PollutionNumberProvider
RegistryObject	port/wip/petrolpark/mc/destroy/DestroyNumberProviders.java	19	private static RegistryObject<LootNumberProviderType> register(String name, Serializer<? extends NumberProvider> seriali
RegistryObject	port/wip/petrolpark/mc/destroy/DestroyPotions.java	13	public static final RegistryObject<Potion> UNIQUE = POTIONS.register("unique", Potion::new);
RegistryObject	port/wip/petrolpark/mc/destroy/DestroyRecipeTypes.java	78	private final RegistryObject<RecipeSerializer<?>> serializerObject;
RegistryObject	port/wip/petrolpark/mc/destroy/DestroyRecipeTypes.java	80	private final RegistryObject<RecipeType<?>> typeObject;
RegistryObject	port/wip/petrolpark/mc/destroy/DestroyVillagers.java	18	public static final RegistryObject<PoiType> AGING_BARREL_POI = POI_TYPES.register("aging_barrel_poi", () -> new PoiType(
RegistryObject	port/wip/petrolpark/mc/destroy/DestroyVillagers.java	20	public static final RegistryObject<VillagerProfession> INNKEEPER = VILLAGER_PROFESSIONS.register("innkeeper", () -> new 
RegistryObject	port/wip/petrolpark/mc/destroy/client/DestroyParticleTypes.java	75	private final RegistryObject<ParticleType<T>> object; // This Particle's Registry entry
block use() override	port/wip/petrolpark/mc/destroy/content/processing/ageing/AgingBarrelBlock.java	62	public InteractionResult use(BlockState blockstate, Level level, BlockPos pos, Player player, InteractionHand hand, Bloc
block use() override	port/wip/petrolpark/mc/destroy/content/processing/cooler/CoolerBlock.java	64	public InteractionResult use(BlockState state, Level world, BlockPos pos, Player player, InteractionHand hand, BlockHitR
block use() override	port/wip/petrolpark/mc/destroy/content/processing/trypolithography/keypunch/KeypunchBlock.java	53	public InteractionResult use(BlockState state, Level level, BlockPos pos, Player player, InteractionHand hand, BlockHitR
block use() override	port/wip/petrolpark/mc/destroy/content/redstone/programmer/RedstoneProgrammerBlock.java	61	public InteractionResult use(BlockState state, Level level, BlockPos pos, Player player, InteractionHand hand, BlockHitR
block use() override	port/wip/petrolpark/mc/destroy/core/chemistry/storage/measuringcylinder/MeasuringCylinderBlock.java	32	public InteractionResult use(BlockState pState, Level pLevel, BlockPos pPos, Player pPlayer, InteractionHand pHand, Bloc
block use() override	port/wip/petrolpark/mc/destroy/core/chemistry/storage/testtube/TestTubeRackBlock.java	63	public InteractionResult use(BlockState state, Level level, BlockPos pos, Player player, InteractionHand hand, BlockHitR
block use() override	port/wip/petrolpark/mc/destroy/core/chemistry/vat/VatControllerBlock.java	63	public InteractionResult use(BlockState state, Level level, BlockPos pos, Player player, InteractionHand hand, BlockHitR
block use() override	port/wip/petrolpark/mc/destroy/core/chemistry/vat/VatSideBlock.java	71	public InteractionResult use(BlockState state, Level level, BlockPos pos, Player player, InteractionHand hand, BlockHitR
block use() override	port/wip/petrolpark/mc/destroy/core/chemistry/vat/observation/colorimeter/ColorimeterBlock.java	63	public InteractionResult use(BlockState state, Level level, BlockPos pos, Player player, InteractionHand hand, BlockHitR
block use() override	port/wip/petrolpark/mc/destroy/core/explosion/mixedexplosive/MixedExplosiveBlock.java	102	public InteractionResult use(BlockState state, Level level, BlockPos pos, Player player, InteractionHand hand, BlockHitR
getCapability call	port/wip/petrolpark/mc/destroy/content/logistics/siphon/SiphonBlockEntity.java	83	if (cap == ForgeCapabilities.FLUID_HANDLER) return tank.getCapability().cast();
getCapability call	port/wip/petrolpark/mc/destroy/content/logistics/siphon/SiphonBlockEntity.java	84	return super.getCapability(cap, side);
getCapability call	port/wip/petrolpark/mc/destroy/content/oil/CrudeOilCommand.java	42	int amount = chunk.getCapability(ChunkCrudeOil.Provider.CHUNK_CRUDE_OIL).map(crudeOil -> {
getCapability call	port/wip/petrolpark/mc/destroy/content/oil/CrudeOilCommand.java	54	int amount = chunk.getCapability(ChunkCrudeOil.Provider.CHUNK_CRUDE_OIL).map(crudeOil -> {
getCapability call	port/wip/petrolpark/mc/destroy/content/oil/CrudeOilCommand.java	66	int amount = chunk.getCapability(ChunkCrudeOil.Provider.CHUNK_CRUDE_OIL).map(crudeOil -> {
getCapability call	port/wip/petrolpark/mc/destroy/content/oil/pumpjack/PumpjackBlockEntity.java	110	LazyOptional<ChunkCrudeOil> crudeOilOptional = chunk.getCapability(ChunkCrudeOil.Provider.CHUNK_CRUDE_OIL);
getCapability call	port/wip/petrolpark/mc/destroy/content/oil/pumpjack/PumpjackBlockEntity.java	128	return tank.getCapability().cast();
getCapability call	port/wip/petrolpark/mc/destroy/content/oil/pumpjack/PumpjackBlockEntity.java	130	return super.getCapability(cap, side);
getCapability call	port/wip/petrolpark/mc/destroy/content/oil/pumpjack/PumpjackBlockEntity.java	222	return chunk.getCapability(ChunkCrudeOil.Provider.CHUNK_CRUDE_OIL).map(ChunkCrudeOil::isGenerated).orElse(true);
getCapability call	port/wip/petrolpark/mc/destroy/content/oil/seismology/SeismometerItem.java	72	LazyOptional<ChunkCrudeOil> ccoOptional = chunk.getCapability(ChunkCrudeOil.Provider.CHUNK_CRUDE_OIL);
getCapability call	port/wip/petrolpark/mc/destroy/content/processing/ProcessingPonderScenes.java	607	scene.world().modifyBlockEntity(basin, BasinBlockEntity.class, be -> be.getCapability(ForgeCapabilities.FLUID_HANDLER).i
getCapability call	port/wip/petrolpark/mc/destroy/content/processing/ageing/AgeingBarrelBlockEntity.java	171	return tank.getCapability().cast();
getCapability call	port/wip/petrolpark/mc/destroy/content/processing/ageing/AgeingBarrelBlockEntity.java	175	return super.getCapability(cap, side);
getCapability call	port/wip/petrolpark/mc/destroy/content/processing/ageing/AgeingBarrelBlockEntity.java	234	containedFluidTooltip(tooltip, isPlayerSneaking, tank.getCapability().cast());
getCapability call	port/wip/petrolpark/mc/destroy/content/processing/centrifuge/CentrifugeBlockEntity.java	110	return new CombinedTankWrapper(inputTank.getCapability().orElse(null), denseOutputTank.getCapability().orElse(null), lig
getCapability call	port/wip/petrolpark/mc/destroy/content/processing/centrifuge/CentrifugeBlockEntity.java	487	return inputTank.getCapability().cast();
getCapability call	port/wip/petrolpark/mc/destroy/content/processing/centrifuge/CentrifugeBlockEntity.java	489	return lightOutputTank.getCapability().cast();
getCapability call	port/wip/petrolpark/mc/destroy/content/processing/centrifuge/CentrifugeBlockEntity.java	491	return denseOutputTank.getCapability().cast();
getCapability call	port/wip/petrolpark/mc/destroy/content/processing/centrifuge/CentrifugeBlockEntity.java	496	return super.getCapability(cap, side);
getCapability call	port/wip/petrolpark/mc/destroy/content/processing/cooler/CoolerBlockEntity.java	259	return tank.getCapability().cast();
getCapability call	port/wip/petrolpark/mc/destroy/content/processing/cooler/CoolerBlockEntity.java	261	return super.getCapability(cap, side);
getCapability call	port/wip/petrolpark/mc/destroy/content/processing/cooler/CoolerBlockEntity.java	267	tank.getCapability().invalidate();
getCapability call	port/wip/petrolpark/mc/destroy/content/processing/distillation/BubbleCapBlockEntity.java	102	return new CombinedTankWrapper(tank.getCapability().orElse(null), internalTank.getCapability().orElse(null));
getCapability call	port/wip/petrolpark/mc/destroy/content/processing/distillation/BubbleCapBlockEntity.java	324	return tank.getCapability().cast();
getCapability call	port/wip/petrolpark/mc/destroy/content/processing/distillation/BubbleCapBlockEntity.java	328	return super.getCapability(cap, side);
getCapability call	port/wip/petrolpark/mc/destroy/content/processing/dynamo/DynamoBlockEntity.java	212	IFluidHandler fluidHandler = basin.getCapability(ForgeCapabilities.FLUID_HANDLER).orElse(null);
getCapability call	port/wip/petrolpark/mc/destroy/content/processing/dynamo/DynamoBlockEntity.java	277	IItemHandler availableItems = basin.getCapability(ForgeCapabilities.ITEM_HANDLER).orElse(null);
getCapability call	port/wip/petrolpark/mc/destroy/content/processing/glassblowing/BlowpipeItem.java	122	LazyOptional<IFluidHandler> cap = be.getCapability(ForgeCapabilities.FLUID_HANDLER, face);
getCapability call	port/wip/petrolpark/mc/destroy/content/processing/treetap/TreeTapBlockEntity.java	99	if (side != null && side != getBlockState().getValue(TreeTapBlock.HORIZONTAL_FACING).getOpposite()) return super.getCapa
getCapability call	port/wip/petrolpark/mc/destroy/content/processing/treetap/TreeTapBlockEntity.java	102	return super.getCapability(cap, side);
getCapability call	port/wip/petrolpark/mc/destroy/content/product/alcohol/ChorusWineItem.java	31	player.getCapability(PlayerPreviousPositionsCapability.CAPABILITY).ifPresent(previousPositions -> {
getCapability call	port/wip/petrolpark/mc/destroy/content/product/babyblue/BabyBlueAddictionCommand.java	29	return player.getCapability(PlayerBabyBlueAddictionCapability.CAPABILITY).map(babyblueAddiction -> {
getCapability call	port/wip/petrolpark/mc/destroy/content/product/babyblue/BabyBlueAddictionCommand.java	39	player.getCapability(PlayerBabyBlueAddictionCapability.CAPABILITY).ifPresent(babyblueAddiction -> {
getCapability call	port/wip/petrolpark/mc/destroy/content/product/babyblue/BabyBlueHighMobEffect.java	39	player.getCapability(PlayerBabyBlueAddictionCapability.CAPABILITY).ifPresent(babyBlueAddiction -> {
getCapability call	port/wip/petrolpark/mc/destroy/content/product/babyblue/BabyBlueWithdrawalMobEffect.java	37	livingEntity.getCapability(PlayerBabyBlueAddictionCapability.CAPABILITY).ifPresent(babyBlueAddiction -> {
getCapability call	port/wip/petrolpark/mc/destroy/content/tool/SprayBottleItem.java	76	LazyOptional<IItemHandler> invCap = blockSource.getEntity().getCapability(ForgeCapabilities.ITEM_HANDLER);
getCapability call	port/wip/petrolpark/mc/destroy/core/chemistry/hazard/EntityChemicalPoisonCapability.java	28	entity.getCapability(Provider.ENTITY_CHEMICAL_POISON).ifPresent(cp -> {
getCapability call	port/wip/petrolpark/mc/destroy/core/chemistry/hazard/EntityChemicalPoisonCapability.java	37	entity.getCapability(Provider.ENTITY_CHEMICAL_POISON).ifPresent(cp -> {
getCapability call	port/wip/petrolpark/mc/destroy/core/chemistry/hazard/mobeffect/ChemicalPoisonMobEffect.java	60	return livingEntity.getCapability(EntityChemicalPoisonCapability.Provider.ENTITY_CHEMICAL_POISON);
getCapability call	port/wip/petrolpark/mc/destroy/core/chemistry/hazard/mobeffect/ChemicalPoisonMobEffect.java	70	minecraft.player.getCapability(EntityChemicalPoisonCapability.Provider.ENTITY_CHEMICAL_POISON).ifPresent(cp -> {
getCapability call	port/wip/petrolpark/mc/destroy/core/chemistry/novelcompounds/PlayerNovelCompoundsSynthesizedCapability.java	32	player.getCapability(CAPABILITY).ifPresent(pncs -> {
getCapability call	port/wip/petrolpark/mc/destroy/core/chemistry/storage/ElementTankBlockEntity.java	66	if (cap == ForgeCapabilities.FLUID_HANDLER) return tank.getCapability().cast();
getCapability call	port/wip/petrolpark/mc/destroy/core/chemistry/storage/ElementTankBlockEntity.java	67	return super.getCapability(cap, side);
getCapability call	port/wip/petrolpark/mc/destroy/core/chemistry/storage/IMixtureStorageItem.java	138	LazyOptional<IFluidHandler> fluidCap = be.getCapability(ForgeCapabilities.FLUID_HANDLER, face);
